CustomerID,Gender,MaritalStatus,CityTier,PreferredLoginDevice,PreferredPaymentMode,NumberOfAddress
51923,Female,Married,1,Phone,Debit Card,1
51924,Female,Single,1,Computer,Debit Card,7
51925,Female,Single,1,Phone,Credit Card,2
51926,Female,Married,3,Phone,Debit Card,2
51927,Male,Married,1,Phone,Debit Card,4
51928,Female,Married,1,Computer,Credit Card,2
51929,Female,Married,3,Mobile Phone,Debit Card,6
51930,Male,Married,1,Computer,Debit Card,2
51931,Male,Married,1,Mobile Phone,Debit Card,2
51932,Male,Married,1,Computer,Debit Card,2
51933,Female,Married,1,Phone,Debit Card,9
51934,Male,Married,1,Mobile Phone,Credit Card,6
51935,Female,Married,1,Phone,Debit Card,2
51936,Male,Married,1,Mobile Phone,Credit Card,1
51937,Female,Single,3,Mobile Phone,E wallet,6
51938,Female,Married,1,Mobile Phone,UPI,2
51939,Female,Married,1,Mobile Phone,UPI,1
51940,Male,Married,1,Phone,Debit Card,2
51941,Male,Single,1,Mobile Phone,Debit Card,8
51942,Female,Single,1,Phone,Debit Card,4
51943,Female,Married,1,Mobile Phone,Debit Card,10
51944,Male,Single,1,Phone,Credit Card,7
51945,Male,Married,2,Phone,UPI,5
51946,Female,Married,1,Mobile Phone,Debit Card,2
51947,Male,Single,1,Computer,Credit Card,7
51948,Female,Single,1,Mobile Phone,Credit Card,6
51949,Female,Single,1,Phone,Debit Card,2
51950,Male,Married,1,Phone,Debit Card,2
51951,Male,Married,1,Computer,Debit Card,3
51952,Female,Single,1,Computer,Debit Card,2
51953,Female,Married,3,Mobile Phone,E wallet,2
51954,Male,Single,3,Mobile Phone,Credit Card,5
51955,Male,Married,1,Mobile Phone,Debit Card,7
51956,Male,Married,1,Mobile Phone,Cash on Delivery,2
51957,Male,Single,1,Mobile Phone,UPI,4
51958,Female,Married,3,Phone,E wallet,2
51959,Male,Married,2,Phone,UPI,1
51960,Female,Married,1,Computer,CC,2
51961,Male,Married,1,Computer,Credit Card,2
51962,Female,Married,3,Mobile Phone,E wallet,3
51963,Male,Single,1,Mobile Phone,Credit Card,10
51964,Male,Single,1,Phone,CC,8
51965,Male,Married,3,Phone,Credit Card,2
51966,Female,Single,1,Phone,CC,2
51967,Male,Married,3,Mobile Phone,Debit Card,2
51968,Male,Married,3,Phone,Debit Card,3
51969,Male,Married,1,Computer,Debit Card,10
51970,Female,Married,3,Mobile Phone,E wallet,8
51971,Male,Married,3,Mobile Phone,E wallet,5
51972,Female,Married,1,Mobile Phone,Credit Card,6
51973,Female,Married,1,Computer,Credit Card,4
51974,Male,Married,3,Mobile Phone,E wallet,5
51975,Male,Married,2,Phone,Credit Card,2
51976,Male,Married,1,Phone,Debit Card,7
51977,Male,Married,1,Phone,Debit Card,3
51978,Male,Single,1,Computer,CC,6
51979,Male,Married,2,Phone,Debit Card,1
51980,Male,Married,3,Phone,UPI,2
51981,Female,Married,1,Mobile Phone,Debit Card,2
51982,Female,Married,1,Computer,Debit Card,2
51983,Male,Married,1,Computer,Debit Card,1
51984,Male,Married,3,Phone,E wallet,2
51985,Female,Married,1,Phone,COD,3
51986,Male,Married,1,Computer,Debit Card,1
51987,Male,Married,3,Computer,Debit Card,2
51988,Male,Married,3,Phone,E wallet,1
51989,Female,Married,1,Mobile Phone,Debit Card,3
51990,Male,Married,1,Phone,Debit Card,4
51991,Female,Married,3,Phone,CC,7
51992,Male,Married,3,Mobile Phone,E wallet,6
51993,Male,Married,1,Mobile Phone,Cash on Delivery,4
51994,Female,Married,3,Computer,CC,6
51995,Female,Single,1,Mobile Phone,Debit Card,7
51996,Female,Married,1,Computer,Debit Card,5
51997,Female,Married,3,Phone,E wallet,1
51998,Male,Single,3,Computer,Credit Card,2
51999,Male,Married,1,Computer,Debit Card,2
52000,Female,Married,2,Mobile Phone,Debit Card,9
52001,Male,Married,2,Phone,UPI,4
52002,Male,Single,1,Phone,Debit Card,2
52003,Female,Married,1,Phone,CC,7
52004,Male,Married,1,Phone,Debit Card,2
52005,Male,Single,3,Phone,Credit Card,2
52006,Male,Married,1,Computer,Debit Card,10
52007,Female,Married,1,Phone,Debit Card,5
52008,Female,Single,3,Phone,CC,2
52009,Female,Single,1,Phone,UPI,2
52010,Male,Married,1,Mobile Phone,Debit Card,1
52011,Female,Single,3,Phone,Debit Card,2
52012,Female,Married,1,Phone,Debit Card,1
52013,Female,Married,1,Phone,Debit Card,5
52014,Female,Married,1,Phone,CC,6
52015,Male,Married,1,Phone,CC,8
52016,Female,Single,1,Phone,Debit Card,2
52017,Male,Married,1,Mobile Phone,Debit Card,2
52018,Female,Single,3,Mobile Phone,Credit Card,8
52019,Male,Single,1,Phone,UPI,4
52020,Female,Married,1,Mobile Phone,Cash on Delivery,3
52021,Male,Married,3,Phone,Debit Card,4
52022,Female,Married,1,Phone,Debit Card,2
52023,Female,Married,1,Mobile Phone,UPI,5
52024,Male,Married,1,Phone,CC,5
52025,Female,Married,3,Computer,E wallet,2
52026,Male,Single,1,Phone,UPI,3
52027,Female,Married,1,Mobile Phone,Cash on Delivery,2
52028,Female,Married,1,Computer,Debit Card,7
52029,Male,Married,3,Phone,E wallet,2
52030,Male,Married,3,Mobile Phone,E wallet,3
52031,Male,Single,3,Computer,Credit Card,2
52032,Male,Single,1,Phone,Credit Card,3
52033,Male,Single,1,Phone,CC,5
52034,Male,Single,3,Phone,UPI,2
52035,Male,Single,1,Phone,COD,2
52036,Female,Married,1,Mobile Phone,Credit Card,1
52037,Male,Married,1,Computer,Credit Card,9
52038,Female,Married,1,Mobile Phone,Credit Card,2
52039,Male,Married,3,Mobile Phone,Debit Card,2
52040,Female,Single,1,Mobile Phone,Debit Card,1
52041,Male,Married,3,Mobile Phone,Debit Card,6
52042,Male,Married,1,Computer,Debit Card,2
52043,Female,Married,3,Computer,Cash on Delivery,2
52044,Female,Married,3,Phone,Credit Card,2
52045,Male,Married,1,Mobile Phone,Debit Card,3
52046,Male,Single,1,Phone,COD,5
52047,Male,Married,3,Mobile Phone,Credit Card,7
52048,Male,Married,3,Mobile Phone,UPI,6
52049,Female,Single,3,Computer,COD,2
52050,Male,Married,3,Mobile Phone,Debit Card,7
52051,Male,Single,3,Mobile Phone,Debit Card,1
52052,Female,Single,3,Computer,Debit Card,5
52053,Male,Married,1,Computer,Credit Card,2
52054,Male,Married,3,Computer,COD,5
52055,Male,Single,1,Computer,CC,1
52056,Male,Single,3,Computer,Debit Card,2
52057,Female,Single,1,Phone,Debit Card,7
52058,Female,Single,1,Phone,Debit Card,4
52059,Female,Married,1,Phone,CC,4
52060,Male,Married,1,Mobile Phone,Credit Card,10
52061,Female,Married,1,Computer,UPI,2
52062,Male,Married,1,Computer,Credit Card,3
52063,Female,Married,1,Phone,COD,10
52064,Male,Married,1,Computer,Debit Card,2
52065,Female,Single,3,Phone,Debit Card,2
52066,Female,Married,1,Phone,Debit Card,5
52067,Male,Married,1,Mobile Phone,Debit Card,4
52068,Male,Married,1,Computer,CC,1
52069,Male,Married,1,Mobile Phone,Credit Card,7
52070,Female,Married,1,Phone,Credit Card,2
52071,Male,Married,1,Phone,UPI,2
52072,Female,Married,1,Computer,Debit Card,2
52073,Male,Single,1,Computer,Debit Card,2
52074,Female,Married,1,Mobile Phone,Cash on Delivery,9
52075,Female,Married,1,Mobile Phone,Credit Card,2
52076,Female,Married,1,Mobile Phone,Debit Card,1
52077,Female,Single,1,Phone,CC,2
52078,Female,Single,1,Computer,CC,1
52079,Male,Married,1,Mobile Phone,Credit Card,2
52080,Male,Married,1,Phone,Debit Card,2
52081,Male,Single,1,Phone,Debit Card,3
52082,Male,Single,1,Mobile Phone,Debit Card,8
52083,Female,Single,1,Mobile Phone,Credit Card,7
52084,Female,Married,1,Mobile Phone,Debit Card,2
52085,Female,Married,1,Phone,Debit Card,1
52086,Male,Married,1,Phone,UPI,2
52087,Male,Married,3,Mobile Phone,E wallet,7
52088,Male,Married,1,Phone,Debit Card,5
52089,Female,Single,1,Mobile Phone,Debit Card,4
52090,Female,Married,1,Phone,Credit Card,6
52091,Male,Married,1,Computer,Credit Card,4
52092,Female,Married,1,Computer,Debit Card,2
52093,Male,Single,3,Mobile Phone,Debit Card,9
52094,Male,Single,3,Computer,Credit Card,9
52095,Female,Married,3,Mobile Phone,E wallet,2
52096,Female,Married,3,Mobile Phone,Credit Card,4
52097,Female,Married,3,Computer,Debit Card,1
52098,Female,Single,1,Phone,Debit Card,2
52099,Female,Single,1,Computer,Credit Card,2
52100,Female,Single,3,Computer,Debit Card,1
52101,Female,Married,3,Mobile Phone,Debit Card,4
52102,Female,Single,1,Computer,Credit Card,10
52103,Male,Married,3,Mobile Phone,E wallet,1
52104,Male,Married,3,Mobile Phone,Cash on Delivery,4
52105,Male,Single,2,Phone,CC,2
52106,Female,Married,3,Computer,E wallet,3
52107,Male,Married,1,Phone,UPI,8
52108,Male,Married,1,Computer,Debit Card,7
52109,Female,Married,3,Phone,Debit Card,2
52110,Male,Married,3,Mobile Phone,Credit Card,2
52111,Male,Married,1,Computer,UPI,4
52112,Male,Married,1,Mobile Phone,Credit Card,3
52113,Female,Single,1,Phone,UPI,4
52114,Male,Married,3,Mobile Phone,E wallet,2
52115,Female,Married,1,Computer,CC,2
52116,Male,Married,1,Mobile Phone,Credit Card,10
52117,Female,Married,3,Mobile Phone,Debit Card,7
52118,Female,Married,1,Computer,CC,3
52119,Female,Single,1,Mobile Phone,Credit Card,1
52120,Male,Single,1,Computer,Credit Card,8
52121,Male,Married,3,Mobile Phone,Credit Card,6
52122,Female,Single,3,Computer,E wallet,2
52123,Female,Single,1,Mobile Phone,Debit Card,2
52124,Female,Married,1,Phone,Debit Card,9
52125,Male,Married,1,Phone,Debit Card,10
52126,Male,Single,1,Computer,COD,2
52127,Male,Married,1,Phone,Credit Card,2
52128,Male,Married,1,Mobile Phone,UPI,1
52129,Female,Married,1,Phone,COD,2
52130,Female,Married,1,Mobile Phone,Debit Card,1
52131,Male,Married,1,Mobile Phone,Cash on Delivery,5
52132,Male,Married,1,Computer,Debit Card,2
52133,Male,Married,1,Computer,Debit Card,4
52134,Female,Single,1,Phone,UPI,4
52135,Male,Married,2,Mobile Phone,Credit Card,10
52136,Male,Married,1,Mobile Phone,Debit Card,5
52137,Male,Single,3,Mobile Phone,Cash on Delivery,1
52138,Female,Single,1,Computer,Credit Card,2
52139,Male,Married,1,Phone,Debit Card,2
52140,Male,Single,1,Computer,Debit Card,1
52141,Female,Married,3,Mobile Phone,Debit Card,3
52142,Male,Married,1,Phone,COD,2
52143,Male,Married,1,Phone,CC,2
52144,Male,Single,1,Phone,CC,5
52145,Male,Married,1,Mobile Phone,Credit Card,1
52146,Male,Married,1,Computer,CC,2
52147,Male,Single,3,Computer,UPI,4
52148,Female,Married,3,Computer,Debit Card,1
52149,Male,Married,1,Computer,Debit Card,4
52150,Male,Single,1,Computer,Credit Card,3
52151,Female,Married,3,Computer,Debit Card,2
52152,Male,Single,1,Mobile Phone,Debit Card,8
52153,Male,Married,3,Mobile Phone,E wallet,1
52154,Female,Married,1,Phone,Debit Card,5
52155,Female,Married,1,Mobile Phone,Credit Card,1
52156,Male,Married,3,Mobile Phone,E wallet,4
52157,Male,Single,3,Mobile Phone,E wallet,8
52158,Female,Married,1,Computer,Debit Card,9
52159,Male,Married,1,Computer,Debit Card,8
52160,Male,Single,1,Mobile Phone,Credit Card,2
52161,Female,Single,1,Phone,Cash on Delivery,2
52162,Male,Single,1,Computer,Debit Card,10
52163,Male,Single,1,Computer,Debit Card,3
52164,Male,Married,3,Computer,Debit Card,1
52165,Male,Married,1,Phone,Debit Card,1
52166,Male,Married,3,Computer,E wallet,2
52167,Male,Married,3,Mobile Phone,Cash on Delivery,7
52168,Male,Single,1,Computer,Debit Card,3
52169,Female,Married,1,Computer,Debit Card,1
52170,Male,Single,1,Phone,Credit Card,5
52171,Male,Married,1,Mobile Phone,Credit Card,2
52172,Male,Married,2,Phone,UPI,2
52173,Male,Married,1,Computer,Debit Card,2
52174,Male,Single,1,Computer,CC,2
52175,Female,Single,3,Mobile Phone,E wallet,4
52176,Male,Married,1,Phone,Debit Card,4
52177,Male,Married,1,Computer,CC,2
52178,Female,Married,1,Mobile Phone,Credit Card,8
52179,Male,Married,1,Phone,Debit Card,2
52180,Female,Married,3,Mobile Phone,Debit Card,2
52181,Male,Single,2,Phone,COD,2
52182,Female,Married,3,Mobile Phone,Debit Card,2
52183,Female,Single,1,Computer,Credit Card,10
52184,Male,Single,3,Computer,Debit Card,1
52185,Male,Single,3,Mobile Phone,E wallet,8
52186,Male,Married,1,Phone,CC,7
52187,Male,Single,1,Phone,Credit Card,9
52188,Female,Married,1,Phone,Debit Card,2
52189,Male,Married,1,Phone,Credit Card,2
52190,Male,Married,3,Mobile Phone,E wallet,2
52191,Female,Married,1,Computer,Credit Card,4
52192,Male,Married,1,Mobile Phone,Debit Card,3
52193,Male,Single,1,Computer,Credit Card,1
52194,Male,Married,1,Computer,UPI,2
52195,Female,Single,3,Mobile Phone,E wallet,9
52196,Female,Married,3,Computer,Debit Card,2
52197,Female,Married,1,Mobile Phone,Cash on Delivery,5
52198,Female,Married,1,Phone,CC,2
52199,Male,Single,1,Phone,Debit Card,2
52200,Female,Married,1,Phone,Credit Card,5
52201,Female,Married,1,Mobile Phone,Debit Card,2
52202,Male,Single,1,Phone,Debit Card,2
52203,Male,Single,1,Phone,Debit Card,2
52204,Female,Married,1,Mobile Phone,Credit Card,4
52205,Female,Married,1,Phone,Debit Card,1
52206,Male,Married,1,Computer,Debit Card,1
52207,Female,Married,3,Mobile Phone,E wallet,9
52208,Male,Single,1,Computer,Debit Card,3
52209,Male,Married,2,Phone,UPI,2
52210,Male,Married,1,Computer,Debit Card,7
52211,Male,Married,3,Phone,Debit Card,9
52212,Male,Married,3,Computer,Credit Card,6
52213,Female,Married,1,Computer,Credit Card,3
52214,Male,Married,1,Phone,CC,2
52215,Male,Married,1,Mobile Phone,Debit Card,6
52216,Male,Married,3,Mobile Phone,Debit Card,4
52217,Female,Married,1,Phone,Debit Card,2
52218,Female,Married,3,Computer,Credit Card,2
52219,Male,Married,1,Phone,Debit Card,2
52220,Male,Married,1,Phone,Debit Card,2
52221,Male,Single,1,Phone,UPI,2
52222,Male,Single,3,Phone,E wallet,2
52223,Male,Married,1,Mobile Phone,COD,3
52224,Male,Married,2,Computer,Credit Card,8
52225,Male,Married,3,Mobile Phone,E wallet,1
52226,Female,Married,1,Computer,UPI,2
52227,Female,Single,1,Computer,Debit Card,5
52228,Female,Married,1,Mobile Phone,Cash on Delivery,3
52229,Male,Married,1,Phone,CC,1
52230,Female,Married,3,Mobile Phone,COD,8
52231,Male,Single,3,Phone,Debit Card,1
52232,Male,Married,1,Phone,Credit Card,1
52233,Female,Married,1,Computer,Credit Card,4
52234,Female,Married,3,Computer,E wallet,5
52235,Male,Married,1,Phone,Debit Card,2
52236,Female,Married,1,Computer,Debit Card,8
52237,Female,Married,1,Mobile Phone,Debit Card,2
52238,Female,Single,1,Computer,CC,2
52239,Female,Married,1,Phone,Debit Card,2
52240,Male,Married,1,Mobile Phone,Debit Card,4
52241,Male,Married,1,Mobile Phone,Credit Card,2
52242,Female,Single,1,Mobile Phone,Credit Card,2
52243,Female,Single,3,Mobile Phone,Debit Card,6
52244,Male,Married,1,Mobile Phone,Debit Card,4
52245,Male,Married,1,Mobile Phone,Credit Card,3
52246,Male,Married,1,Computer,COD,2
52247,Male,Single,1,Phone,COD,6
52248,Male,Married,1,Phone,Debit Card,2
52249,Male,Married,1,Mobile Phone,Debit Card,2
52250,Male,Single,1,Mobile Phone,Debit Card,7
52251,Female,Married,1,Mobile Phone,Debit Card,4
52252,Female,Married,1,Phone,COD,1
52253,Male,Married,3,Mobile Phone,E wallet,8
52254,Male,Married,3,Mobile Phone,E wallet,1
52255,Female,Single,1,Phone,Debit Card,2
52256,Male,Married,1,Mobile Phone,Debit Card,2
52257,Male,Single,3,Computer,Debit Card,2
52258,Male,Single,1,Phone,Debit Card,2
52259,Female,Single,3,Mobile Phone,E wallet,3
52260,Male,Married,1,Computer,Credit Card,2
52261,Female,Single,1,Computer,Debit Card,2
52262,Female,Married,3,Mobile Phone,E wallet,3
52263,Female,Single,3,Phone,E wallet,1
52264,Male,Married,3,Computer,Debit Card,5
52265,Male,Single,1,Mobile Phone,Credit Card,7
52266,Female,Married,1,Computer,Credit Card,5
52267,Male,Single,1,Computer,CC,1
52268,Male,Married,1,Mobile Phone,Debit Card,2
52269,Male,Married,2,Computer,Debit Card,5
52270,Male,Married,1,Phone,Debit Card,1
52271,Female,Married,1,Phone,CC,7
52272,Female,Single,3,Mobile Phone,E wallet,4
52273,Female,Single,1,Mobile Phone,Debit Card,10
52274,Female,Married,1,Mobile Phone,Credit Card,2
52275,Male,Married,1,Computer,Debit Card,2
52276,Female,Single,1,Computer,CC,1
52277,Female,Single,1,Computer,Credit Card,8
52278,Female,Married,1,Phone,COD,4
52279,Male,Single,1,Phone,Cash on Delivery,3
52280,Female,Single,1,Phone,CC,2
52281,Male,Married,3,Mobile Phone,Credit Card,2
52282,Female,Single,1,Computer,Credit Card,4
52283,Female,Married,1,Mobile Phone,Credit Card,7
52284,Male,Married,1,Phone,Debit Card,2
52285,Male,Married,1,Phone,Debit Card,2
52286,Male,Single,1,Phone,Credit Card,1
52287,Female,Married,1,Phone,COD,1
52288,Female,Married,1,Mobile Phone,COD,4
52289,Female,Single,2,Phone,Debit Card,7
52290,Female,Married,1,Computer,Debit Card,1
52291,Female,Married,1,Mobile Phone,Debit Card,5
52292,Male,Single,3,Mobile Phone,E wallet,3
52293,Male,Single,3,Mobile Phone,Debit Card,10
52294,Female,Married,1,Mobile Phone,Credit Card,2
52295,Male,Single,1,Phone,Debit Card,1
52296,Female,Married,3,Computer,Debit Card,2
52297,Male,Single,3,Computer,Credit Card,2
52298,Female,Single,3,Computer,Debit Card,2
52299,Male,Married,1,Phone,Debit Card,5
52300,Male,Married,1,Computer,Debit Card,1
52301,Female,Married,1,Mobile Phone,Credit Card,5
52302,Male,Single,2,Mobile Phone,Debit Card,7
52303,Male,Married,1,Computer,Debit Card,10
52304,Male,Married,1,Mobile Phone,Debit Card,1
52305,Male,Single,1,Phone,Debit Card,2
52306,Female,Married,3,Computer,E wallet,1
52307,Male,Single,1,Computer,Debit Card,2
52308,Male,Married,2,Mobile Phone,Debit Card,2
52309,Female,Married,3,Mobile Phone,Debit Card,4
52310,Female,Single,3,Mobile Phone,Credit Card,2
52311,Male,Married,1,Phone,Credit Card,4
52312,Female,Married,1,Mobile Phone,Credit Card,8
52313,Male,Married,1,Phone,Debit Card,4
52314,Female,Married,3,Computer,E wallet,3
52315,Male,Single,1,Mobile Phone,Debit Card,2
52316,Female,Married,3,Phone,CC,9
52317,Female,Single,1,Mobile Phone,Cash on Delivery,4
52318,Female,Single,1,Computer,Debit Card,2
52319,Female,Married,1,Mobile Phone,Credit Card,1
52320,Male,Single,3,Computer,Debit Card,4
52321,Male,Single,3,Mobile Phone,E wallet,7
52322,Male,Married,1,Mobile Phone,Debit Card,5
52323,Female,Married,1,Computer,Cash on Delivery,2
52324,Female,Married,1,Mobile Phone,Credit Card,6
52325,Male,Married,1,Mobile Phone,Credit Card,5
52326,Female,Single,3,Computer,Debit Card,8
52327,Female,Married,3,Computer,E wallet,1
52328,Male,Married,1,Computer,Debit Card,2
52329,Female,Single,1,Mobile Phone,COD,2
52330,Male,Married,3,Phone,Debit Card,2
52331,Male,Married,1,Mobile Phone,Credit Card,2
52332,Male,Married,3,Mobile Phone,Debit Card,4
52333,Male,Married,3,Computer,E wallet,3
52334,Female,Married,1,Computer,Debit Card,4
52335,Male,Married,1,Phone,Debit Card,8
52336,Male,Married,3,Computer,Debit Card,7
52337,Male,Married,3,Phone,E wallet,1
52338,Male,Married,1,Computer,Debit Card,4
52339,Male,Married,3,Mobile Phone,Debit Card,3
52340,Female,Married,1,Computer,Credit Card,3
52341,Female,Single,1,Phone,Credit Card,2
52342,Female,Married,3,Mobile Phone,E wallet,2
52343,Female,Single,1,Phone,Debit Card,2
52344,Male,Single,1,Phone,Credit Card,1
52345,Female,Married,2,Mobile Phone,UPI,1
52346,Female,Married,1,Phone,UPI,10
52347,Female,Single,1,Phone,Credit Card,5
52348,Male,Single,1,Computer,Debit Card,3
52349,Male,Married,1,Phone,COD,5
52350,Male,Single,1,Phone,UPI,1
52351,Male,Single,2,Mobile Phone,UPI,2
52352,Male,Single,1,Computer,Debit Card,4
52353,Female,Single,1,Computer,UPI,1
52354,Female,Single,1,Mobile Phone,Credit Card,7
52355,Female,Married,1,Mobile Phone,Credit Card,4
52356,Male,Married,1,Mobile Phone,Credit Card,3
52357,Female,Single,3,Mobile Phone,E wallet,4
52358,Female,Single,3,Computer,Debit Card,2
52359,Female,Married,3,Phone,E wallet,8
52360,Female,Single,1,Mobile Phone,Debit Card,4
52361,Male,Married,1,Computer,UPI,6
52362,Female,Single,1,Mobile Phone,Debit Card,2
52363,Male,Married,1,Phone,Debit Card,1
52364,Male,Single,1,Mobile Phone,Debit Card,2
52365,Female,Married,3,Mobile Phone,E wallet,5
52366,Male,Married,1,Phone,COD,8
52367,Male,Married,3,Phone,Debit Card,4
52368,Male,Single,1,Computer,COD,1
52369,Female,Married,1,Phone,Debit Card,3
52370,Female,Married,1,Mobile Phone,Credit Card,4
52371,Female,Married,3,Phone,Credit Card,2
52372,Male,Married,3,Mobile Phone,E wallet,5
52373,Female,Married,1,Phone,Debit Card,6
52374,Male,Married,1,Phone,CC,3
52375,Male,Married,1,Computer,UPI,4
52376,Male,Married,3,Mobile Phone,Debit Card,2
52377,Male,Married,3,Mobile Phone,E wallet,5
52378,Female,Single,1,Computer,Debit Card,3
52379,Female,Single,1,Computer,Debit Card,2
52380,Male,Married,1,Mobile Phone,Credit Card,3
52381,Female,Single,2,Phone,CC,10
52382,Male,Married,1,Computer,Debit Card,7
52383,Male,Married,1,Mobile Phone,Cash on Delivery,5
52384,Male,Married,3,Mobile Phone,E wallet,5
52385,Female,Married,2,Phone,COD,2
52386,Male,Married,1,Computer,Credit Card,3
52387,Male,Single,3,Mobile Phone,Credit Card,1
52388,Male,Single,1,Computer,Debit Card,4
52389,Male,Single,1,Mobile Phone,Credit Card,5
52390,Male,Married,1,Mobile Phone,COD,3
52391,Male,Married,1,Phone,CC,3
52392,Male,Single,1,Phone,Debit Card,2
52393,Male,Married,3,Computer,Credit Card,1
52394,Male,Single,3,Phone,UPI,4
52395,Male,Married,3,Mobile Phone,Debit Card,9
52396,Female,Single,1,Computer,Credit Card,2
