CustomerID,Tenure,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,OrderCount,OrderAmountHikeFromlastYear,CouponUsed,CashbackAmount
51971,18.0,3.0,3,Fashion,1.0,12.0,0.0,208
51972,5.0,3.0,1,Laptop & Accessory,1.0,12.0,1.0,152
51973,25.0,2.0,4,Grocery,,22.0,0.0,238
51974,10.0,3.0,4,Laptop & Accessory,1.0,19.0,1.0,163
51975,1.0,3.0,4,Mobile Phone,1.0,13.0,1.0,149
51976,0.0,2.0,4,Laptop & Accessory,2.0,22.0,2.0,148
51977,17.0,,1,Mobile,1.0,24.0,1.0,128
51978,15.0,2.0,3,Mobile,2.0,14.0,1.0,125
51979,9.0,3.0,4,Mobile,1.0,21.0,0.0,123
51980,0.0,3.0,3,Laptop & Accessory,1.0,18.0,0.0,142
51981,8.0,3.0,4,Fashion,5.0,20.0,3.0,207
51982,,3.0,3,Mobile,7.0,19.0,6.0,120
51983,5.0,3.0,3,Mobile,1.0,12.0,1.0,123
51984,0.0,2.0,4,Laptop & Accessory,1.0,12.0,1.0,143
51985,22.0,2.0,3,Mobile Phone,1.0,16.0,0.0,136
51986,0.0,2.0,4,Mobile,3.0,17.0,0.0,132
51987,5.0,2.0,3,Laptop & Accessory,5.0,14.0,2.0,165
51988,11.0,,4,Mobile,1.0,19.0,0.0,129
51989,15.0,3.0,1,Laptop & Accessory,1.0,13.0,1.0,152
51990,4.0,2.0,3,Mobile,1.0,19.0,0.0,124
51991,0.0,,4,Mobile,1.0,19.0,1.0,128
51992,26.0,3.0,3,Grocery,2.0,14.0,2.0,218
51993,8.0,3.0,4,Fashion,4.0,16.0,2.0,209
51994,10.0,,3,Mobile,1.0,15.0,1.0,130
51995,26.0,3.0,3,Grocery,,18.0,3.0,243
51996,16.0,2.0,3,Laptop & Accessory,2.0,13.0,1.0,156
51997,20.0,2.0,3,Laptop & Accessory,7.0,22.0,3.0,145
51998,10.0,2.0,3,Fashion,1.0,13.0,0.0,176
51999,23.0,3.0,3,Grocery,14.0,11.0,,279
52000,12.0,2.0,4,Laptop & Accessory,1.0,11.0,1.0,152
52001,,2.0,3,Mobile,1.0,11.0,0.0,123
52002,0.0,,3,Mobile,1.0,24.0,0.0,128
52003,2.0,3.0,4,Mobile,1.0,14.0,1.0,125
52004,17.0,3.0,3,Mobile,7.0,13.0,5.0,126
52005,1.0,3.0,3,Laptop & Accessory,1.0,14.0,0.0,149
52006,20.0,2.0,4,Mobile,1.0,14.0,1.0,124
52007,16.0,2.0,3,Laptop & Accessory,1.0,21.0,1.0,148
52008,,2.0,4,Mobile,1.0,13.0,1.0,120
52009,0.0,,3,Mobile,1.0,19.0,1.0,127
52010,9.0,3.0,3,Laptop & Accessory,4.0,17.0,2.0,166
52011,20.0,3.0,4,Mobile,1.0,18.0,0.0,133
52012,0.0,2.0,3,Laptop & Accessory,1.0,19.0,1.0,142
52013,4.0,,5,Mobile,1.0,13.0,0.0,128
52014,1.0,3.0,3,Mobile,2.0,18.0,0.0,124
52015,2.0,3.0,3,Mobile,2.0,21.0,1.0,124
52016,0.0,3.0,3,Mobile,1.0,19.0,0.0,123
52017,,2.0,3,Mobile,1.0,14.0,1.0,120
52018,15.0,3.0,4,Laptop & Accessory,1.0,17.0,1.0,162
52019,6.0,,4,Mobile,1.0,11.0,1.0,128
52020,30.0,2.0,4,Fashion,1.0,13.0,1.0,206
52021,4.0,2.0,4,Mobile,5.0,15.0,2.0,123
52022,8.0,2.0,3,Laptop & Accessory,1.0,25.0,0.0,140
52023,22.0,2.0,3,Fashion,1.0,11.0,0.0,174
52024,,2.0,3,Mobile,1.0,17.0,1.0,123
52025,4.0,2.0,3,Laptop & Accessory,1.0,13.0,1.0,169
52026,9.0,3.0,3,Mobile Phone,1.0,18.0,1.0,147
52027,11.0,3.0,3,Fashion,,13.0,4.0,236
52028,5.0,3.0,4,Mobile,1.0,20.0,0.0,123
52029,0.0,2.0,4,Mobile,1.0,18.0,0.0,124
52030,13.0,3.0,4,Fashion,1.0,12.0,0.0,197
52031,0.0,2.0,4,Laptop & Accessory,1.0,12.0,0.0,143
52032,14.0,2.0,3,Mobile Phone,2.0,13.0,1.0,147
52033,9.0,3.0,3,Mobile,3.0,21.0,1.0,125
52034,,2.0,4,Mobile,1.0,13.0,1.0,121
52035,0.0,,3,Mobile,1.0,19.0,1.0,130
52036,4.0,2.0,3,Laptop & Accessory,8.0,11.0,6.0,159
52037,13.0,2.0,3,Mobile Phone,1.0,14.0,0.0,136
52038,5.0,3.0,3,Laptop & Accessory,6.0,12.0,1.0,167
52039,0.0,2.0,4,Fashion,3.0,11.0,3.0,203
52040,6.0,2.0,4,Laptop & Accessory,1.0,14.0,1.0,169
52041,0.0,2.0,4,Fashion,11.0,11.0,5.0,206
52042,18.0,2.0,3,Laptop & Accessory,1.0,12.0,1.0,144
52043,,2.0,3,Mobile,1.0,15.0,0.0,122
52044,8.0,2.0,3,Laptop & Accessory,1.0,16.0,1.0,146
52045,25.0,3.0,3,Grocery,7.0,15.0,,271
52046,20.0,2.0,3,Mobile,1.0,24.0,0.0,125
52047,26.0,2.0,3,Grocery,,13.0,11.0,249
52048,3.0,3.0,3,Fashion,7.0,11.0,2.0,173
52049,11.0,2.0,3,Laptop & Accessory,1.0,13.0,1.0,157
52050,8.0,3.0,3,Fashion,1.0,13.0,0.0,178
52051,12.0,2.0,1,Fashion,1.0,18.0,0.0,179
52052,3.0,3.0,1,Grocery,,16.0,1.0,232
52053,20.0,3.0,1,Laptop & Accessory,2.0,19.0,1.0,151
52054,9.0,2.0,3,Laptop & Accessory,1.0,13.0,1.0,151
52055,0.0,2.0,4,Mobile,1.0,22.0,0.0,123
52056,6.0,2.0,3,Grocery,6.0,11.0,,274
52057,0.0,3.0,4,Mobile,1.0,20.0,1.0,124
52058,6.0,2.0,3,Mobile,1.0,18.0,1.0,135
52059,,3.0,3,Mobile,1.0,14.0,1.0,123
52060,23.0,3.0,3,Grocery,1.0,22.0,,274
52061,6.0,2.0,1,Laptop & Accessory,1.0,13.0,1.0,155
52062,14.0,3.0,3,Others,1.0,,0.0,294
52063,0.0,,3,Mobile,2.0,14.0,2.0,128
52064,18.0,2.0,3,Laptop & Accessory,1.0,15.0,1.0,136
52065,20.0,2.0,3,Laptop & Accessory,1.0,17.0,1.0,142
52066,,2.0,3,Mobile,1.0,11.0,0.0,121
52067,23.0,3.0,3,Grocery,,18.0,1.0,240
52068,11.0,,3,Mobile,1.0,17.0,0.0,127
52069,19.0,3.0,3,Fashion,1.0,13.0,1.0,208
52070,0.0,2.0,4,Laptop & Accessory,3.0,15.0,0.0,144
52071,0.0,2.0,4,Mobile Phone,1.0,24.0,1.0,137
52072,4.0,3.0,3,Laptop & Accessory,1.0,12.0,1.0,141
52073,0.0,3.0,3,Mobile Phone,1.0,15.0,0.0,111
52074,27.0,2.0,3,Fashion,1.0,11.0,0.0,207
52075,8.0,2.0,3,Fashion,10.0,11.0,0.0,204
52076,3.0,3.0,1,Fashion,1.0,12.0,0.0,214
52077,0.0,3.0,4,Mobile,1.0,15.0,1.0,126
52078,0.0,2.0,3,Mobile,1.0,17.0,0.0,124
52079,0.0,2.0,1,Laptop & Accessory,1.0,12.0,1.0,155
52080,0.0,3.0,5,Mobile,1.0,15.0,0.0,125
52081,21.0,3.0,4,Laptop & Accessory,2.0,13.0,0.0,142
52082,21.0,3.0,4,Fashion,4.0,14.0,1.0,210
52083,14.0,2.0,3,Laptop & Accessory,2.0,14.0,2.0,150
52084,12.0,3.0,4,Grocery,11.0,16.0,9.0,227
52085,0.0,2.0,3,Laptop & Accessory,2.0,18.0,2.0,142
52086,8.0,2.0,3,Mobile Phone,1.0,20.0,0.0,139
52087,0.0,2.0,3,Others,1.0,13.0,,283
52088,23.0,3.0,3,Mobile,1.0,18.0,1.0,124
52089,30.0,3.0,4,Grocery,,13.0,4.0,237
52090,0.0,3.0,5,Laptop & Accessory,1.0,15.0,1.0,148
52091,28.0,3.0,3,Laptop & Accessory,6.0,14.0,2.0,164
52092,14.0,2.0,5,Others,5.0,,5.0,300
52093,11.0,2.0,3,Laptop & Accessory,1.0,12.0,1.0,169
52094,0.0,3.0,5,Laptop & Accessory,2.0,18.0,1.0,150
52095,15.0,2.0,5,Others,6.0,,3.0,298
52096,17.0,2.0,1,Grocery,,18.0,4.0,233
52097,23.0,3.0,3,Laptop & Accessory,1.0,12.0,0.0,163
52098,0.0,,1,Mobile,15.0,16.0,3.0,127
52099,12.0,2.0,3,Fashion,2.0,13.0,1.0,209
52100,6.0,2.0,4,Mobile,2.0,19.0,0.0,123
52101,18.0,2.0,3,Grocery,1.0,13.0,,277
52102,5.0,3.0,3,Mobile Phone,7.0,12.0,6.0,140
52103,7.0,3.0,1,Laptop & Accessory,1.0,11.0,0.0,197
52104,30.0,3.0,3,Fashion,1.0,14.0,1.0,219
52105,,2.0,3,Mobile,1.0,16.0,0.0,122
52106,26.0,2.0,4,Fashion,6.0,12.0,5.0,175
52107,0.0,2.0,3,Laptop & Accessory,1.0,14.0,0.0,148
52108,,2.0,3,Mobile,1.0,14.0,0.0,120
52109,,2.0,3,Mobile,1.0,19.0,0.0,122
52110,1.0,3.0,3,Mobile Phone,1.0,22.0,0.0,111
52111,11.0,,3,Mobile,2.0,16.0,2.0,128
52112,23.0,3.0,3,Others,7.0,,4.0,292
52113,10.0,2.0,3,Laptop & Accessory,1.0,15.0,1.0,141
52114,13.0,3.0,3,Laptop & Accessory,7.0,14.0,3.0,184
52115,,3.0,4,Mobile,1.0,13.0,0.0,120
52116,19.0,2.0,3,Others,2.0,,1.0,296
52117,27.0,2.0,4,Fashion,7.0,11.0,6.0,207
52118,29.0,,3,Mobile,1.0,19.0,1.0,129
52119,9.0,2.0,4,Fashion,7.0,11.0,5.0,189
52120,28.0,2.0,4,Grocery,6.0,15.0,,268
52121,16.0,3.0,4,Fashion,1.0,13.0,1.0,208
52122,0.0,2.0,3,Mobile,1.0,14.0,1.0,123
52123,,2.0,4,Mobile Phone,1.0,13.0,0.0,114
52124,19.0,3.0,4,Laptop & Accessory,1.0,23.0,1.0,146
52125,14.0,2.0,3,Mobile,2.0,12.0,0.0,125
52126,0.0,3.0,4,Fashion,1.0,12.0,1.0,187
52127,0.0,2.0,4,Mobile Phone,1.0,16.0,1.0,140
52128,3.0,2.0,3,Laptop & Accessory,1.0,15.0,0.0,200
52129,14.0,2.0,1,Mobile,1.0,13.0,0.0,134
52130,11.0,3.0,4,Fashion,1.0,18.0,1.0,188
52131,13.0,3.0,3,Fashion,11.0,20.0,3.0,203
52132,0.0,2.0,5,Mobile Phone,1.0,19.0,1.0,146
52133,28.0,3.0,3,Fashion,1.0,18.0,0.0,210
52134,1.0,2.0,3,Laptop & Accessory,1.0,13.0,0.0,137
52135,7.0,3.0,4,Fashion,3.0,14.0,2.0,205
52136,6.0,2.0,4,Fashion,1.0,15.0,1.0,171
52137,0.0,2.0,3,Fashion,4.0,22.0,2.0,196
52138,0.0,2.0,4,Laptop & Accessory,3.0,22.0,2.0,145
52139,,2.0,3,Mobile,2.0,16.0,0.0,122
52140,7.0,2.0,3,Laptop & Accessory,1.0,17.0,1.0,178
52141,10.0,2.0,4,Laptop & Accessory,1.0,14.0,1.0,167
52142,0.0,2.0,3,Mobile Phone,5.0,15.0,4.0,137
52143,0.0,2.0,3,Mobile,1.0,20.0,1.0,124
52144,0.0,2.0,4,Mobile,2.0,20.0,1.0,123
52145,15.0,2.0,3,Grocery,13.0,17.0,,277
52146,0.0,2.0,4,Mobile,1.0,15.0,1.0,126
52147,13.0,2.0,3,Laptop & Accessory,1.0,14.0,1.0,147
52148,6.0,1.0,3,Laptop & Accessory,1.0,17.0,0.0,143
52149,7.0,,4,Mobile,1.0,17.0,0.0,130
52150,21.0,2.0,1,Grocery,2.0,22.0,,269
52151,18.0,3.0,4,Laptop & Accessory,4.0,13.0,4.0,156
52152,25.0,2.0,3,Fashion,4.0,19.0,2.0,204
52153,11.0,3.0,4,Fashion,2.0,14.0,1.0,187
52154,2.0,3.0,3,Mobile,1.0,22.0,1.0,125
52155,1.0,3.0,3,Fashion,1.0,17.0,0.0,177
52156,19.0,2.0,3,Grocery,4.0,12.0,,275
52157,11.0,2.0,3,Fashion,1.0,16.0,1.0,174
52158,16.0,2.0,3,Fashion,1.0,11.0,1.0,208
52159,2.0,2.0,3,Grocery,11.0,11.0,10.0,222
52160,13.0,2.0,4,Others,4.0,,3.0,296
52161,,3.0,4,Mobile,2.0,11.0,1.0,121
52162,12.0,3.0,3,Laptop & Accessory,1.0,15.0,1.0,168
52163,9.0,3.0,3,Laptop & Accessory,1.0,20.0,0.0,178
52164,4.0,,1,Mobile,2.0,12.0,2.0,128
52165,1.0,3.0,4,Mobile,1.0,17.0,0.0,132
52166,8.0,2.0,3,Laptop & Accessory,1.0,11.0,1.0,150
52167,22.0,2.0,4,Grocery,2.0,17.0,1.0,231
52168,7.0,3.0,3,Laptop & Accessory,1.0,11.0,1.0,140
52169,2.0,3.0,3,Mobile,1.0,14.0,0.0,133
52170,15.0,2.0,5,Laptop & Accessory,1.0,19.0,1.0,143
52171,2.0,3.0,4,Laptop & Accessory,1.0,15.0,1.0,151
52172,11.0,,1,Mobile,5.0,13.0,3.0,128
52173,1.0,,4,Mobile,1.0,14.0,1.0,127
52174,,3.0,3,Mobile,1.0,12.0,1.0,119
52175,0.0,3.0,3,Laptop & Accessory,1.0,17.0,0.0,182
52176,14.0,2.0,3,Mobile Phone,1.0,11.0,1.0,148
52177,0.0,3.0,3,Mobile,2.0,12.0,1.0,126
52178,10.0,2.0,4,Laptop & Accessory,1.0,13.0,1.0,157
52179,0.0,2.0,4,Mobile,2.0,13.0,1.0,125
52180,7.0,3.0,3,Laptop & Accessory,1.0,20.0,0.0,157
52181,8.0,3.0,3,Mobile Phone,1.0,17.0,0.0,143
52182,0.0,2.0,4,Fashion,3.0,13.0,1.0,173
52183,13.0,2.0,3,Fashion,,17.0,1.0,235
52184,5.0,2.0,3,Grocery,,12.0,2.0,238
52185,15.0,2.0,3,Laptop & Accessory,1.0,13.0,1.0,152
52186,,2.0,4,Mobile,1.0,12.0,1.0,123
52187,0.0,2.0,3,Mobile Phone,1.0,22.0,0.0,136
52188,0.0,3.0,3,Mobile,1.0,11.0,1.0,125
52189,0.0,2.0,1,Mobile Phone,1.0,22.0,1.0,144
52190,3.0,3.0,4,Laptop & Accessory,1.0,18.0,0.0,166
52191,13.0,3.0,4,Laptop & Accessory,1.0,13.0,0.0,144
52192,8.0,2.0,4,Fashion,6.0,18.0,2.0,203
52193,7.0,3.0,4,Laptop & Accessory,4.0,20.0,0.0,153
52194,8.0,2.0,4,Mobile,2.0,13.0,1.0,124
52195,6.0,2.0,5,Laptop & Accessory,1.0,13.0,0.0,153
52196,5.0,,3,Mobile,1.0,12.0,1.0,128
52197,29.0,3.0,3,Others,4.0,,4.0,299
52198,2.0,,3,Mobile,1.0,13.0,0.0,131
52199,0.0,2.0,3,Mobile,1.0,25.0,0.0,126
52200,18.0,2.0,3,Mobile Phone,1.0,19.0,0.0,145
52201,10.0,2.0,4,Laptop & Accessory,3.0,13.0,0.0,165
52202,0.0,,4,Mobile,1.0,12.0,0.0,130
52203,7.0,,3,Mobile,1.0,11.0,1.0,129
52204,26.0,2.0,3,Others,4.0,18.0,,286
52205,,3.0,5,Mobile,1.0,18.0,1.0,122
52206,0.0,,4,Mobile,1.0,11.0,0.0,129
52207,19.0,3.0,3,Grocery,15.0,23.0,,270
52208,,3.0,5,Mobile,1.0,13.0,1.0,123
52209,6.0,3.0,3,Mobile Phone,1.0,13.0,1.0,136
52210,,3.0,4,Mobile,1.0,17.0,0.0,121
52211,3.0,3.0,3,Laptop & Accessory,1.0,19.0,1.0,141
52212,13.0,3.0,3,Laptop & Accessory,1.0,12.0,1.0,143
52213,23.0,1.0,3,Grocery,2.0,22.0,,279
52214,1.0,3.0,4,Mobile,3.0,12.0,1.0,132
52215,19.0,2.0,3,Others,1.0,11.0,,291
52216,8.0,3.0,3,Laptop & Accessory,1.0,15.0,0.0,190
52217,,3.0,3,Mobile,1.0,13.0,1.0,122
52218,6.0,2.0,3,Laptop & Accessory,1.0,12.0,0.0,145
52219,9.0,,5,Mobile,1.0,14.0,1.0,127
52220,3.0,2.0,3,Laptop & Accessory,8.0,13.0,4.0,135
52221,17.0,2.0,3,Laptop & Accessory,13.0,25.0,6.0,145
52222,0.0,,1,Mobile,2.0,17.0,2.0,127
52223,19.0,2.0,3,Laptop & Accessory,1.0,11.0,0.0,174
52224,15.0,3.0,1,Laptop & Accessory,1.0,16.0,1.0,163
52225,30.0,2.0,1,Laptop & Accessory,1.0,18.0,0.0,152
52226,5.0,3.0,4,Mobile,2.0,20.0,2.0,134
52227,5.0,2.0,3,Laptop & Accessory,1.0,14.0,1.0,150
52228,9.0,3.0,5,Fashion,7.0,21.0,7.0,203
52229,6.0,,3,Mobile,4.0,13.0,0.0,128
52230,13.0,2.0,4,Laptop & Accessory,1.0,12.0,1.0,169
52231,0.0,2.0,3,Laptop & Accessory,1.0,14.0,1.0,150
52232,3.0,3.0,3,Mobile Phone,5.0,21.0,3.0,136
52233,15.0,2.0,3,Fashion,,17.0,0.0,232
52234,8.0,3.0,4,Fashion,4.0,11.0,3.0,204
52235,,2.0,3,Mobile,6.0,14.0,5.0,122
52236,27.0,2.0,3,Fashion,1.0,17.0,0.0,205
52237,,3.0,1,Mobile,7.0,13.0,1.0,120
52238,,3.0,4,Mobile Phone,1.0,25.0,0.0,119
52239,2.0,3.0,3,Mobile Phone,1.0,15.0,1.0,138
52240,27.0,2.0,3,Grocery,1.0,14.0,,278
52241,4.0,3.0,3,Laptop & Accessory,1.0,12.0,1.0,168
52242,4.0,3.0,4,Laptop & Accessory,1.0,19.0,1.0,168
52243,30.0,2.0,4,Laptop & Accessory,1.0,17.0,0.0,152
52244,16.0,3.0,5,Others,1.0,,1.0,297
52245,22.0,2.0,4,Others,1.0,13.0,,287
52246,9.0,2.0,3,Mobile Phone,1.0,12.0,0.0,137
52247,21.0,3.0,1,Mobile,1.0,11.0,0.0,126
52248,0.0,3.0,3,Mobile,1.0,11.0,1.0,125
52249,2.0,2.0,3,Laptop & Accessory,1.0,11.0,1.0,166
52250,21.0,3.0,4,Others,1.0,12.0,,283
52251,2.0,2.0,4,Grocery,1.0,14.0,,261
52252,7.0,2.0,1,Mobile,1.0,17.0,1.0,126
52253,17.0,2.0,3,Others,3.0,11.0,,282
52254,6.0,2.0,1,Fashion,1.0,14.0,0.0,184
52255,0.0,,1,Mobile,1.0,12.0,0.0,130
52256,,2.0,3,Mobile Phone,1.0,22.0,1.0,112
52257,0.0,3.0,5,Mobile Phone,1.0,14.0,1.0,111
52258,0.0,,3,Mobile,2.0,20.0,2.0,129
52259,8.0,3.0,5,Others,1.0,16.0,,288
52260,28.0,2.0,4,Grocery,,15.0,2.0,236
52261,0.0,2.0,4,Mobile,2.0,20.0,1.0,126
52262,19.0,2.0,4,Others,1.0,14.0,,288
52263,7.0,2.0,3,Laptop & Accessory,1.0,12.0,1.0,145
52264,24.0,2.0,3,Others,11.0,,6.0,298
52265,30.0,3.0,3,Fashion,5.0,12.0,3.0,205
52266,7.0,2.0,3,Laptop & Accessory,5.0,13.0,0.0,144
52267,,2.0,3,Mobile,1.0,11.0,1.0,122
52268,17.0,3.0,1,Others,14.0,14.0,2.0,292
52269,7.0,2.0,4,Laptop & Accessory,1.0,11.0,0.0,145
52270,8.0,3.0,3,Mobile,2.0,14.0,1.0,135
52271,15.0,3.0,1,Laptop & Accessory,1.0,16.0,0.0,124
52272,16.0,2.0,4,Fashion,15.0,14.0,10.0,202
52273,9.0,2.0,3,Laptop & Accessory,5.0,11.0,4.0,154
52274,7.0,3.0,3,Fashion,1.0,11.0,0.0,180
52275,1.0,2.0,4,Mobile Phone,2.0,12.0,0.0,139
52276,24.0,,4,Mobile,7.0,14.0,3.0,128
52277,3.0,3.0,3,Laptop & Accessory,1.0,18.0,0.0,147
52278,0.0,2.0,3,Mobile,7.0,13.0,4.0,133
52279,,2.0,3,Mobile,1.0,11.0,1.0,121
52280,,2.0,3,Mobile,2.0,18.0,1.0,121
52281,5.0,2.0,1,Laptop & Accessory,1.0,15.0,0.0,162
52282,18.0,2.0,3,Others,1.0,22.0,,281
52283,12.0,3.0,4,Grocery,15.0,13.0,,271
52284,30.0,2.0,3,Mobile,2.0,12.0,1.0,124
52285,0.0,3.0,3,Laptop & Accessory,1.0,18.0,0.0,149
52286,2.0,3.0,3,Mobile Phone,1.0,13.0,0.0,139
52287,3.0,2.0,4,Laptop & Accessory,6.0,12.0,5.0,146
52288,9.0,3.0,3,Fashion,1.0,12.0,1.0,171
52289,19.0,2.0,3,Mobile,5.0,12.0,2.0,134
52290,1.0,2.0,5,Laptop & Accessory,7.0,11.0,7.0,167
52291,23.0,2.0,3,Grocery,1.0,11.0,,269
52292,3.0,2.0,4,Fashion,1.0,12.0,1.0,191
52293,15.0,3.0,3,Fashion,7.0,19.0,7.0,184
52294,3.0,3.0,3,Fashion,1.0,23.0,1.0,219
52295,12.0,2.0,3,Laptop & Accessory,1.0,11.0,1.0,145
52296,4.0,2.0,3,Fashion,9.0,19.0,8.0,199
52297,14.0,2.0,5,Laptop & Accessory,11.0,13.0,3.0,162
52298,,2.0,3,Mobile,2.0,11.0,2.0,123
52299,7.0,2.0,3,Mobile,1.0,12.0,1.0,124
52300,15.0,2.0,3,Grocery,2.0,13.0,,279
52301,28.0,2.0,5,Others,9.0,14.0,,292
52302,29.0,3.0,3,Others,7.0,,2.0,297
52303,13.0,3.0,3,Mobile,1.0,16.0,1.0,135
52304,7.0,2.0,3,Fashion,1.0,11.0,0.0,185
52305,13.0,3.0,3,Laptop & Accessory,8.0,13.0,3.0,147
52306,14.0,3.0,3,Laptop & Accessory,1.0,17.0,0.0,141
52307,8.0,2.0,3,Laptop & Accessory,1.0,11.0,1.0,142
52308,24.0,2.0,3,Grocery,,11.0,0.0,240
52309,11.0,2.0,3,Laptop & Accessory,1.0,15.0,0.0,169
52310,7.0,3.0,3,Laptop & Accessory,9.0,12.0,4.0,161
52311,0.0,3.0,3,Mobile Phone,1.0,11.0,0.0,137
52312,20.0,2.0,4,Fashion,5.0,14.0,1.0,200
52313,13.0,2.0,3,Mobile,1.0,22.0,1.0,124
52314,9.0,2.0,1,Laptop & Accessory,6.0,16.0,5.0,146
52315,21.0,2.0,3,Fashion,1.0,11.0,1.0,179
52316,0.0,3.0,1,Mobile,1.0,14.0,0.0,125
52317,24.0,2.0,4,Grocery,1.0,16.0,0.0,231
52318,,3.0,3,Mobile Phone,1.0,15.0,1.0,116
52319,8.0,2.0,4,Laptop & Accessory,1.0,12.0,0.0,154
52320,0.0,2.0,5,Laptop & Accessory,1.0,20.0,0.0,151
52321,18.0,2.0,1,Grocery,,17.0,1.0,237
52322,29.0,3.0,3,Grocery,,12.0,13.0,234
52323,,3.0,4,Mobile,1.0,20.0,1.0,120
52324,13.0,2.0,1,Laptop & Accessory,11.0,20.0,6.0,164
52325,7.0,2.0,3,Laptop & Accessory,7.0,13.0,5.0,154
52326,0.0,,4,Mobile,1.0,14.0,0.0,128
52327,0.0,3.0,3,Laptop & Accessory,3.0,18.0,0.0,146
52328,11.0,2.0,1,Mobile,1.0,11.0,0.0,126
52329,7.0,3.0,3,Laptop & Accessory,4.0,11.0,4.0,167
52330,1.0,2.0,4,Laptop & Accessory,1.0,11.0,1.0,147
52331,0.0,3.0,3,Laptop & Accessory,6.0,15.0,5.0,162
52332,12.0,2.0,4,Laptop & Accessory,1.0,12.0,0.0,161
52333,24.0,2.0,3,Fashion,3.0,11.0,3.0,206
52334,14.0,3.0,3,Laptop & Accessory,3.0,14.0,2.0,155
52335,10.0,,3,Mobile,1.0,15.0,1.0,130
52336,6.0,3.0,3,Laptop & Accessory,1.0,13.0,1.0,200
52337,5.0,2.0,3,Laptop & Accessory,1.0,13.0,1.0,141
52338,12.0,3.0,3,Fashion,1.0,21.0,0.0,209
52339,0.0,3.0,1,Laptop & Accessory,1.0,11.0,1.0,162
52340,25.0,2.0,1,Grocery,,11.0,1.0,232
52341,16.0,3.0,4,Laptop & Accessory,1.0,14.0,0.0,141
52342,0.0,3.0,4,Laptop & Accessory,4.0,11.0,1.0,158
52343,0.0,2.0,3,Mobile,7.0,13.0,4.0,124
52344,0.0,2.0,4,Mobile Phone,1.0,12.0,1.0,139
52345,15.0,2.0,3,Grocery,1.0,14.0,,268
52346,25.0,,3,Mobile,1.0,13.0,1.0,130
52347,10.0,3.0,3,Mobile Phone,1.0,18.0,1.0,136
52348,8.0,2.0,3,Fashion,2.0,11.0,2.0,194
52349,0.0,2.0,3,Mobile,1.0,11.0,0.0,132
52350,0.0,3.0,1,Mobile Phone,1.0,12.0,0.0,136
52351,2.0,2.0,4,Fashion,1.0,13.0,0.0,180
52352,12.0,3.0,4,Laptop & Accessory,1.0,20.0,0.0,143
52353,0.0,2.0,3,Fashion,7.0,12.0,4.0,176
52354,27.0,2.0,3,Grocery,12.0,19.0,,273
52355,30.0,3.0,3,Others,1.0,,1.0,297
52356,28.0,2.0,1,Grocery,,13.0,0.0,247
52357,9.0,3.0,3,Laptop & Accessory,1.0,16.0,0.0,193
52358,,2.0,5,Mobile Phone,1.0,12.0,0.0,114
52359,3.0,3.0,3,Laptop & Accessory,1.0,14.0,1.0,148
52360,4.0,3.0,3,Grocery,1.0,11.0,,264
52361,7.0,,3,Mobile,1.0,14.0,1.0,130
52362,,2.0,4,Mobile Phone,1.0,12.0,0.0,113
52363,,3.0,3,Mobile,1.0,14.0,1.0,121
52364,9.0,2.0,4,Laptop & Accessory,1.0,16.0,0.0,158
52365,9.0,3.0,4,Laptop & Accessory,1.0,13.0,1.0,156
52366,20.0,3.0,3,Mobile,1.0,12.0,1.0,134
52367,0.0,3.0,4,Mobile Phone,2.0,12.0,2.0,144
52368,10.0,2.0,1,Mobile,1.0,14.0,0.0,135
52369,,2.0,3,Mobile,1.0,22.0,0.0,121
52370,20.0,2.0,3,Grocery,5.0,19.0,,272
52371,0.0,2.0,3,Laptop & Accessory,1.0,12.0,1.0,142
52372,5.0,3.0,3,Laptop & Accessory,1.0,12.0,0.0,192
52373,7.0,2.0,4,Mobile,1.0,17.0,1.0,133
52374,,2.0,1,Mobile,1.0,12.0,0.0,121
52375,13.0,2.0,3,Laptop & Accessory,1.0,11.0,0.0,140
52376,4.0,2.0,3,Fashion,9.0,18.0,2.0,208
52377,9.0,2.0,3,Fashion,4.0,11.0,4.0,201
52378,2.0,2.0,4,Mobile Phone,1.0,23.0,0.0,136
52379,0.0,3.0,1,Fashion,4.0,11.0,1.0,174
52380,18.0,3.0,5,Fashion,1.0,18.0,1.0,209
52381,,3.0,1,Mobile,1.0,18.0,1.0,121
52382,0.0,3.0,3,Mobile Phone,2.0,13.0,0.0,137
52383,18.0,2.0,3,Fashion,1.0,18.0,1.0,194
52384,21.0,3.0,3,Laptop & Accessory,2.0,11.0,0.0,155
52385,0.0,,3,Mobile,2.0,15.0,2.0,127
52386,13.0,2.0,4,Fashion,,11.0,4.0,238
52387,1.0,2.0,3,Laptop & Accessory,1.0,18.0,0.0,185
52388,17.0,2.0,4,Mobile,1.0,14.0,0.0,132
52389,26.0,2.0,1,Grocery,8.0,12.0,,266
52390,22.0,3.0,3,Laptop & Accessory,1.0,14.0,0.0,167
52391,13.0,3.0,3,Mobile,1.0,14.0,1.0,123
52392,17.0,2.0,3,Mobile,1.0,13.0,1.0,134
52393,6.0,2.0,3,Laptop & Accessory,1.0,14.0,1.0,144
52394,7.0,2.0,5,Laptop & Accessory,3.0,18.0,2.0,148
